pair_id,positive_prompt_id,negative_prompt_id,positive_role,negative_role,domain,split,outcome_valence,amount_bucket,risk_context,behavior_target,direction_norm
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_refund_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_refund_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_refund_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,small,none,none,747.5974731445312
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_refund_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_refund_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_002__dir_real_money_refund_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,small,none,none,1128.1893310546875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,small,none,none,635.1952514648438
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,small,none,none,585.3087158203125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,large,none,none,884.0338134765625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,large,none,none,799.58154296875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,large,none,none,1132.5594482421875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,large,none,none,894.626953125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_refund_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_refund_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_refund_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,large,none,none,677.4812622070312
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_refund_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_refund_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_refund_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,large,none,none,496.25244140625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,medium,none,none,646.5630493164062
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,neutral,medium,none,none,504.8711853027344
