dataset,pair_id,split,domain,outcome_valence,amount_bucket,source_llm,projection_delta,correct_direction
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_01,direction_val,budget_spending,gain,large,sonnet,1030.087890625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_003__dir_real_money_02,direction_val,budget_spending,gain,large,sonnet,934.935546875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_001__dir_real_money_01,direction_val,budget_spending,gain,medium,sonnet,233.275390625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_001__dir_real_money_02,direction_val,budget_spending,gain,medium,sonnet,888.275390625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_002__dir_real_money_01a,direction_val,budget_spending,gain,medium,sonnet,872.822265625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_002__dir_real_money_01b,direction_val,budget_spending,gain,medium,sonnet,-604.056640625,False
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_003__direction_realization_money_01a,direction_val,budget_spending,gain,medium,sonnet,624.40234375,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_003__direction_realization_money_01b,direction_val,budget_spending,gain,medium,sonnet,121.564453125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_001__dir_real_money_01,direction_val,budget_spending,gain,small,sonnet,773.541015625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_001__dir_real_money_02,direction_val,budget_spending,gain,small,sonnet,276.05859375,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_002__dir_money_01_open,direction_val,budget_spending,gain,small,sonnet,1136.666015625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_002__dir_money_02_open,direction_val,budget_spending,gain,small,sonnet,915.021484375,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_003__dir_real_money_01a,direction_val,budget_spending,gain,small,sonnet,275.078125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_003__dir_real_money_02a,direction_val,budget_spending,gain,small,sonnet,57.982421875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_01,direction_val,budget_spending,loss,large,sonnet,462.16015625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_001__dir_real_money_02,direction_val,budget_spending,loss,large,sonnet,-36.392578125,False
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_01a,direction_val,budget_spending,loss,large,sonnet,289.013671875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_002__dir_real_money_02a,direction_val,budget_spending,loss,large,sonnet,741.515625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_01a,direction_val,budget_spending,loss,large,sonnet,653.642578125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_01b,direction_val,budget_spending,loss,large,sonnet,1201.65234375,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__medium__none__paired__part_001__dir_real_money_01a,direction_val,budget_spending,loss,medium,sonnet,55.8125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__medium__none__paired__part_001__dir_real_money_01b,direction_val,budget_spending,loss,medium,sonnet,620.900390625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__medium__none__paired__part_002__dir_money_loss_01_open,direction_val,budget_spending,loss,medium,sonnet,-249.15625,False
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__medium__none__paired__part_002__dir_money_loss_02_open,direction_val,budget_spending,loss,medium,sonnet,703.404296875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_01,direction_val,budget_spending,loss,medium,sonnet,150.2734375,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_02,direction_val,budget_spending,loss,medium,sonnet,444.89453125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_01,direction_val,budget_spending,loss,small,sonnet,479.3671875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_02,direction_val,budget_spending,loss,small,sonnet,608.83203125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__small__none__paired__part_002__dir_money_loss_01_open,direction_val,budget_spending,loss,small,sonnet,412.232421875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__small__none__paired__part_002__dir_money_loss_02_open,direction_val,budget_spending,loss,small,sonnet,726.513671875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_01,direction_val,budget_spending,loss,small,sonnet,167.921875,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_02,direction_val,budget_spending,loss,small,sonnet,1325.2578125,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_001__dir_money_01_open,direction_val,budget_spending,neutral,large,sonnet,771.087890625,True
original,realization_vector_generation_v1__sonnet__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_001__dir_money_02_open,direction_val,budget_spending,neutral,large,sonnet,495.357421875,True
