prompt_id,projection,token_count,split,pair_id,pair_role,domain,realization_frame,outcome_valence,amount_bucket,risk_context,behavior_target,source_llm
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair2__paper_open,-28056.5625,48,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair2,paper_open,refund_reimbursement,paper_open,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair2__realized_closed,-27480.3125,49,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair2,realized_closed,refund_reimbursement,realized_closed,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair1__paper_open,-27741.755859375,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair1,paper_open,refund_reimbursement,paper_open,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair1__realized_closed,-27631.1015625,51,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair1,realized_closed,refund_reimbursement,realized_closed,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair2__paper_open,-27735.40625,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair2,paper_open,refund_reimbursement,paper_open,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair2__realized_closed,-27964.09375,50,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_001__pair2,realized_closed,refund_reimbursement,realized_closed,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair1__paper_open,-28164.974609375,58,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair1,paper_open,refund_reimbursement,paper_open,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair1__realized_closed,-27704.560546875,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair1,realized_closed,refund_reimbursement,realized_closed,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair2__paper_open,-27701.443359375,63,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair2,paper_open,refund_reimbursement,paper_open,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair2__realized_closed,-27895.109375,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_002__pair2,realized_closed,refund_reimbursement,realized_closed,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p1__paper_open,-27559.626953125,54,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p1,paper_open,refund_reimbursement,paper_open,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p1__realized_closed,-27413.4453125,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p1,realized_closed,refund_reimbursement,realized_closed,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p2__paper_open,-28566.921875,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p2,paper_open,refund_reimbursement,paper_open,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p2__realized_closed,-28286.666015625,52,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p2,realized_closed,refund_reimbursement,realized_closed,neutral,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r1__paper_open,-28242.142578125,46,direction_val,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r1,paper_open,refund_reimbursement,paper_open,gain,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r1__realized_closed,-27370.6875,40,direction_val,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r1,realized_closed,refund_reimbursement,realized_closed,gain,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r2__paper_open,-28257.333984375,40,direction_val,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r2,paper_open,refund_reimbursement,paper_open,gain,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r2__realized_closed,-27627.19921875,42,direction_val,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__r2,realized_closed,refund_reimbursement,realized_closed,gain,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__p1__paper_open,-29256.6953125,54,direction_val,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__p1,paper_open,refund_reimbursement,paper_open,gain,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__p1__realized_closed,-28982.283203125,51,direction_val,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__p1,realized_closed,refund_reimbursement,realized_closed,gain,small,none,none,grok_fast
